# BUSCO version is: 6.0.0 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2at33090	Missing
31855at33090	Fragmented	B_distachyon_g010091.t1	458.5	261	https://v10-1.orthodb.org/?query=31855at33090	ABC-2 type transporter
32730at33090	Complete	B_distachyon_g009760.t1	699.4	436	https://v10-1.orthodb.org/?query=32730at33090	THO complex, subunit THOC1
32923at33090	Complete	B_distachyon_g015107.t1	1550.6	637	https://v10-1.orthodb.org/?query=32923at33090	Ubiquitin-like modifier-activating enzyme Atg7
33264at33090	Fragmented	B_distachyon_g003238.t1	118.0	85	https://v10-1.orthodb.org/?query=33264at33090	Tyrosyl-DNA phosphodiesterase I
34517at33090	Complete	B_distachyon_g013367.t1	934.9	664	https://v10-1.orthodb.org/?query=34517at33090	Conserved oligomeric Golgi complex subunit 5
35499at33090	Missing
35887at33090	Complete	B_distachyon_g021937.t1	764.0	505	https://v10-1.orthodb.org/?query=35887at33090	Rad4 beta-hairpin domain 1
36284at33090	Fragmented	B_distachyon_g030363.t1	451.1	259	https://v10-1.orthodb.org/?query=36284at33090	Dynamin superfamily
37663at33090	Missing
37699at33090	Complete	B_distachyon_g032660.t1	882.0	584	https://v10-1.orthodb.org/?query=37699at33090	ATP-dependent RNA helicase DEAD-box, conserved site
39913at33090	Complete	B_distachyon_g023465.t1	1009.5	518	https://v10-1.orthodb.org/?query=39913at33090	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial-type
40630at33090	Complete	B_distachyon_g026031.t1	737.9	428	https://v10-1.orthodb.org/?query=40630at33090	Helicase, C-terminal
41146at33090	Fragmented	B_distachyon_g021199.t1	485.3	279	https://v10-1.orthodb.org/?query=41146at33090	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
41244at33090	Complete	B_distachyon_g008543.t1	506.0	313	https://v10-1.orthodb.org/?query=41244at33090	Imidazole glycerol phosphate synthase hisHF
42407at33090	Complete	B_distachyon_g021028.t1	724.6	542	https://v10-1.orthodb.org/?query=42407at33090	WW domain
43683at33090	Fragmented	B_distachyon_g014734.t1	301.5	193	https://v10-1.orthodb.org/?query=43683at33090	PPM-type phosphatase domain
43957at33090	Fragmented	B_distachyon_g012387.t1	643.4	396	https://v10-1.orthodb.org/?query=43957at33090	WD40 repeat
44063at33090	Complete	B_distachyon_g002596.t1	718.1	430	https://v10-1.orthodb.org/?query=44063at33090	4-alpha-glucanotransferase
44526at33090	Complete	B_distachyon_g027544.t1	687.6	466	https://v10-1.orthodb.org/?query=44526at33090	GPI transamidase component PIG-T
46307at33090	Complete	B_distachyon_g021922.t1	685.6	382	https://v10-1.orthodb.org/?query=46307at33090	Acetyl-coenzyme A carboxyltransferase, C-terminal
48027at33090	Missing
48290at33090	Fragmented	B_distachyon_g030099.t1	287.9	214	https://v10-1.orthodb.org/?query=48290at33090	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
48645at33090	Fragmented	B_distachyon_g028770.t1	462.7	335	https://v10-1.orthodb.org/?query=48645at33090	Cwf19-like, C-terminal domain-1
49092at33090	Complete	B_distachyon_g012261.t1	867.4	445	https://v10-1.orthodb.org/?query=49092at33090	Aldehyde dehydrogenase domain
50512at33090	Complete	B_distachyon_g016828.t1	404.9	333	https://v10-1.orthodb.org/?query=50512at33090	uncharacterized protein LOC107776719
50528at33090	Complete	B_distachyon_g011634.t1	437.7	359	https://v10-1.orthodb.org/?query=50528at33090	Light-mediated development protein DET1
51214at33090	Complete	B_distachyon_g014585.t1	502.9	350	https://v10-1.orthodb.org/?query=51214at33090	RNA helicase
51262at33090	Fragmented	B_distachyon_g012567.t1	393.3	289	https://v10-1.orthodb.org/?query=51262at33090	Peroxisomal/glyoxysomal leader peptide-processing protease
52348at33090	Complete	B_distachyon_g014750.t1	561.3	311	https://v10-1.orthodb.org/?query=52348at33090	JmjC domain
52435at33090	Fragmented	B_distachyon_g009126.t1	673.9	356	https://v10-1.orthodb.org/?query=52435at33090	Amine oxidase
52795at33090	Fragmented	B_distachyon_g001954.t1	342.8	304	https://v10-1.orthodb.org/?query=52795at33090	Lysine--tRNA ligase
53416at33090	Complete	B_distachyon_g023961.t1	467.4	324	https://v10-1.orthodb.org/?query=53416at33090	Alpha-1,3-glucosyltransferase
53527at33090	Complete	B_distachyon_g002328.t1	1093.2	567	https://v10-1.orthodb.org/?query=53527at33090	Glycoside hydrolase, family 77
55448at33090	Fragmented	B_distachyon_g007083.t1	520.5	301	https://v10-1.orthodb.org/?query=55448at33090	Proline-tRNA ligase, class IIa
57004at33090	Fragmented	B_distachyon_g021920.t1	414.2	249	https://v10-1.orthodb.org/?query=57004at33090	FAD/NAD(P)-binding domain superfamily
58672at33090	Complete	B_distachyon_g031632.t1	453.7	261	https://v10-1.orthodb.org/?query=58672at33090	VDE lipocalin domain
60262at33090	Complete	B_distachyon_g021564.t1	605.2	361	https://v10-1.orthodb.org/?query=60262at33090	WD40/YVTN repeat-like-containing domain superfamily
62262at33090	Fragmented	B_distachyon_g033035.t1	244.6	176	https://v10-1.orthodb.org/?query=62262at33090	Pseudouridine synthase, catalytic domain superfamily
63411at33090	Complete	B_distachyon_g015697.t1	664.3	371	https://v10-1.orthodb.org/?query=63411at33090	Fe-S cluster assembly domain superfamily
63853at33090	Duplicated	B_distachyon_g021682.t1	654.3	346	https://v10-1.orthodb.org/?query=63853at33090	NAD-dependent epimerase/dehydratase
63853at33090	Duplicated	B_distachyon_g013340.t1	649.9	346	https://v10-1.orthodb.org/?query=63853at33090	NAD-dependent epimerase/dehydratase
64272at33090	Fragmented	B_distachyon_g001922.t1	433.6	308	https://v10-1.orthodb.org/?query=64272at33090	Nucleolar protein 14
65263at33090	Fragmented	B_distachyon_g008616.t1	327.2	264	https://v10-1.orthodb.org/?query=65263at33090	P-loop containing nucleoside triphosphate hydrolase
67132at33090	Fragmented	B_distachyon_g028516.t1	309.4	196	https://v10-1.orthodb.org/?query=67132at33090	DNA topoisomerase 6 subunit B
67389at33090	Missing
68169at33090	Complete	B_distachyon_g033369.t1	436.6	461	https://v10-1.orthodb.org/?query=68169at33090	Nucleoporin Nup88
68537at33090	Fragmented	B_distachyon_g009154.t1	281.9	252	https://v10-1.orthodb.org/?query=68537at33090	Glycosyltransferase subfamily 4-like, N-terminal domain
68957at33090	Complete	B_distachyon_g010744.t1	648.9	431	https://v10-1.orthodb.org/?query=68957at33090	Mannosyltransferase
69073at33090	Fragmented	B_distachyon_g014939.t1	252.7	140	https://v10-1.orthodb.org/?query=69073at33090	Protein arginine methyltransferase NDUFAF7
69137at33090	Complete	B_distachyon_g005235.t1	564.4	405	https://v10-1.orthodb.org/?query=69137at33090	CDK5 regulatory subunit-associated protein 3
69505at33090	Fragmented	B_distachyon_g016981.t1	281.9	241	https://v10-1.orthodb.org/?query=69505at33090	tRNA A64-2'-O-ribosylphosphate transferase
69614at33090	Missing
70613at33090	Fragmented	B_distachyon_g006552.t1	408.7	234	https://v10-1.orthodb.org/?query=70613at33090	Homogentisate 1,2-dioxygenase
71620at33090	Fragmented	B_distachyon_g031682.t1	384.2	229	https://v10-1.orthodb.org/?query=71620at33090	DNA primase large subunit
72992at33090	Complete	B_distachyon_g028458.t1	608.5	415	https://v10-1.orthodb.org/?query=72992at33090	RED-like, N-terminal
74230at33090	Missing
74580at33090	Complete	B_distachyon_g005070.t1	531.3	391	https://v10-1.orthodb.org/?query=74580at33090	Nuclear protein DGCR14/ESS-2
74742at33090	Fragmented	B_distachyon_g028715.t1	238.0	206	https://v10-1.orthodb.org/?query=74742at33090	Histone acetyltransferase type B, catalytic subunit
75785at33090	Complete	B_distachyon_g018534.t1	359.7	275	https://v10-1.orthodb.org/?query=75785at33090	P-loop containing nucleoside triphosphate hydrolase
76026at33090	Fragmented	B_distachyon_g033589.t1	227.6	164	https://v10-1.orthodb.org/?query=76026at33090	SET domain
76849at33090	Complete	B_distachyon_g010427.t1	658.1	453	https://v10-1.orthodb.org/?query=76849at33090	Mini-chromosome maintenance complex-binding protein
79950at33090	Complete	B_distachyon_g000057.t1	417.1	273	https://v10-1.orthodb.org/?query=79950at33090	Rhodanese-like domain
83749at33090	Duplicated	B_distachyon_g007618.t1	312.2	354	https://v10-1.orthodb.org/?query=83749at33090	Beta-ketoacyl synthase, C-terminal
83749at33090	Duplicated	B_distachyon_g005775.t1	300.9	326	https://v10-1.orthodb.org/?query=83749at33090	Beta-ketoacyl synthase, C-terminal
84114at33090	Complete	B_distachyon_g012454.t1	617.5	346	https://v10-1.orthodb.org/?query=84114at33090	Protein of unknown function DUF4336
84264at33090	Complete	B_distachyon_g005302.t1	540.2	570	https://v10-1.orthodb.org/?query=84264at33090	WW domain
87347at33090	Duplicated	B_distachyon_g009397.t1	1030.7	619	https://v10-1.orthodb.org/?query=87347at33090	WD40 repeat
87347at33090	Duplicated	B_distachyon_g009397.t2	1030.7	619	https://v10-1.orthodb.org/?query=87347at33090	WD40 repeat
87734at33090	Complete	B_distachyon_g017412.t1	287.4	242	https://v10-1.orthodb.org/?query=87734at33090	Helicase, C-terminal
88295at33090	Missing
88687at33090	Complete	B_distachyon_g007917.t1	384.6	287	https://v10-1.orthodb.org/?query=88687at33090	Rad9/Ddc1
88771at33090	Complete	B_distachyon_g013652.t1	512.0	380	https://v10-1.orthodb.org/?query=88771at33090	Tetratricopeptide-like helical domain superfamily
89796at33090	Complete	B_distachyon_g008760.t1	876.8	537	https://v10-1.orthodb.org/?query=89796at33090	Conserved oligomeric Golgi complex subunit 6
90240at33090	Fragmented	B_distachyon_g018180.t1	318.4	201	https://v10-1.orthodb.org/?query=90240at33090	Methyltransferase domain
90301at33090	Complete	B_distachyon_g028342.t1	631.7	363	https://v10-1.orthodb.org/?query=90301at33090	Pyridoxal phosphate-dependent transferase
90872at33090	Fragmented	B_distachyon_g031499.t1	374.0	208	https://v10-1.orthodb.org/?query=90872at33090	Cation efflux protein
92418at33090	Complete	B_distachyon_g022752.t1	574.8	293	https://v10-1.orthodb.org/?query=92418at33090	NmrA-like domain
92579at33090	Fragmented	B_distachyon_g001700.t1	128.4	107	https://v10-1.orthodb.org/?query=92579at33090	Ubiquitin-associated domain
95807at33090	Complete	B_distachyon_g027682.t1	424.3	347	https://v10-1.orthodb.org/?query=95807at33090	ApaG domain
96953at33090	Fragmented	B_distachyon_g031132.t1	149.6	136	https://v10-1.orthodb.org/?query=96953at33090	WD40-repeat-containing domain
97593at33090	Fragmented	B_distachyon_g015494.t1	208.3	166	https://v10-1.orthodb.org/?query=97593at33090	Origin recognition complex subunit 4
101241at33090	Duplicated	B_distachyon_g030449.t1	189.7	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g014636.t1	189.0	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g021226.t1	186.7	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g000324.t1	185.0	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g016626.t1	187.5	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g012956.t1	186.5	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g001345.t1	186.1	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	B_distachyon_g025081.t1	185.9	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101701at33090	Complete	B_distachyon_g012763.t1	581.6	379	https://v10-1.orthodb.org/?query=101701at33090	Nucleotide-diphospho-sugar transferases
102307at33090	Complete	B_distachyon_g003946.t1	572.3	294	https://v10-1.orthodb.org/?query=102307at33090	WD40 repeat
103267at33090	Missing
103382at33090	Complete	B_distachyon_g008677.t1	314.4	224	https://v10-1.orthodb.org/?query=103382at33090	Oxoglutarate/iron-dependent dioxygenase
104218at33090	Complete	B_distachyon_g008826.t1	538.6	292	https://v10-1.orthodb.org/?query=104218at33090	Tryptophan synthase beta subunit-like PLP-dependent enzyme
104557at33090	Fragmented	B_distachyon_g019074.t1	369.9	182	https://v10-1.orthodb.org/?query=104557at33090	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, C-terminal
104821at33090	Fragmented	B_distachyon_g015825.t1	157.0	95	https://v10-1.orthodb.org/?query=104821at33090	RNA 2-O ribose methyltransferase, substrate binding
104867at33090	Complete	B_distachyon_g004338.t1	921.0	583	https://v10-1.orthodb.org/?query=104867at33090	Chorismate-utilising enzyme, C-terminal
105044at33090	Complete	B_distachyon_g021889.t1	863.4	569	https://v10-1.orthodb.org/?query=105044at33090	Helicase, C-terminal
105782at33090	Duplicated	B_distachyon_g024247.t1	238.4	270	https://v10-1.orthodb.org/?query=105782at33090	CobW/HypB/UreG, nucleotide-binding domain
105782at33090	Duplicated	B_distachyon_g033304.t1	221.1	255	https://v10-1.orthodb.org/?query=105782at33090	CobW/HypB/UreG, nucleotide-binding domain
105867at33090	Complete	B_distachyon_g019154.t1	470.0	281	https://v10-1.orthodb.org/?query=105867at33090	Alcohol dehydrogenase, C-terminal
106769at33090	Complete	B_distachyon_g016208.t1	598.0	327	https://v10-1.orthodb.org/?query=106769at33090	Ribosomal protein S5 domain 2-type fold
106886at33090	Complete	B_distachyon_g001638.t1	277.7	268	https://v10-1.orthodb.org/?query=106886at33090	Cell division control protein 73, C-terminal
107107at33090	Complete	B_distachyon_g022371.t1	250.6	264	https://v10-1.orthodb.org/?query=107107at33090	PUB domain
107413at33090	Fragmented	B_distachyon_g029999.t1	338.7	212	https://v10-1.orthodb.org/?query=107413at33090	GPI mannosyltransferase 1
108705at33090	Complete	B_distachyon_g007736.t1	340.9	265	https://v10-1.orthodb.org/?query=108705at33090	Phosphatidylinositol anchor biosynthesis protein PIGW/GWT1
109586at33090	Complete	B_distachyon_g008830.t1	188.3	426	https://v10-1.orthodb.org/?query=109586at33090	Aminoacyl-tRNA synthetase, class Ia
109823at33090	Fragmented	B_distachyon_g017677.t1	120.5	110	https://v10-1.orthodb.org/?query=109823at33090	Domain of unknown function DUF1995
110222at33090	Fragmented	B_distachyon_g011696.t1	275.0	224	https://v10-1.orthodb.org/?query=110222at33090	DnaJ domain
110225at33090	Fragmented	B_distachyon_g022852.t1	549.3	359	https://v10-1.orthodb.org/?query=110225at33090	Bacterial bifunctional deaminase-reductase, C-terminal
111210at33090	Complete	B_distachyon_g013952.t1	460.0	272	https://v10-1.orthodb.org/?query=111210at33090	HAD superfamily
111213at33090	Complete	B_distachyon_g025042.t1	402.5	247	https://v10-1.orthodb.org/?query=111213at33090	NAD-dependent epimerase/dehydratase
111249at33090	Complete	B_distachyon_g032205.t1	322.2	219	https://v10-1.orthodb.org/?query=111249at33090	Predicted protein
111924at33090	Complete	B_distachyon_g001012.t1	412.7	252	https://v10-1.orthodb.org/?query=111924at33090	Ankyrin repeat-containing domain
112238at33090	Missing
112325at33090	Complete	B_distachyon_g000249.t1	343.4	289	https://v10-1.orthodb.org/?query=112325at33090	Sister chromatid cohesion protein Dcc1
112461at33090	Missing
112542at33090	Complete	B_distachyon_g030647.t1	454.0	247	https://v10-1.orthodb.org/?query=112542at33090	Cytochrome C biogenesis protein, transmembrane domain
113024at33090	Complete	B_distachyon_g002872.t1	351.2	246	https://v10-1.orthodb.org/?query=113024at33090	Queuosine salvage protein
114996at33090	Complete	B_distachyon_g003104.t1	1255.9	946	https://v10-1.orthodb.org/?query=114996at33090	Elongator complex protein 1
115240at33090	Fragmented	B_distachyon_g018429.t1	275.8	192	https://v10-1.orthodb.org/?query=115240at33090	Ubiquitin domain
115992at33090	Fragmented	B_distachyon_g023118.t1	305.9	182	https://v10-1.orthodb.org/?query=115992at33090	WD40 repeat
116411at33090	Complete	B_distachyon_g024179.t1	350.9	254	https://v10-1.orthodb.org/?query=116411at33090	WD40/YVTN repeat-like-containing domain superfamily
116516at33090	Complete	B_distachyon_g019964.t1	433.4	288	https://v10-1.orthodb.org/?query=116516at33090	SecY/SEC61-alpha family
116585at33090	Fragmented	B_distachyon_g002716.t1	265.0	182	https://v10-1.orthodb.org/?query=116585at33090	Zinc finger, RING-type
116623at33090	Complete	B_distachyon_g021274.t1	371.3	266	https://v10-1.orthodb.org/?query=116623at33090	Zinc finger, HIT-type
117191at33090	Complete	B_distachyon_g024375.t1	428.2	282	https://v10-1.orthodb.org/?query=117191at33090	NAD(P)-binding domain
117247at33090	Fragmented	B_distachyon_g032149.t1	164.9	107	https://v10-1.orthodb.org/?query=117247at33090	Protein phosphatase methylesterase 1
119439at33090	Complete	B_distachyon_g008373.t1	480.8	328	https://v10-1.orthodb.org/?query=119439at33090	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
120031at33090	Fragmented	B_distachyon_g005910.t1	130.6	92	https://v10-1.orthodb.org/?query=120031at33090	FAD dependent oxidoreductase
120338at33090	Complete	B_distachyon_g006824.t1	660.2	364	https://v10-1.orthodb.org/?query=120338at33090	Methylthiotransferase, N-terminal
120455at33090	Fragmented	B_distachyon_g033995.t1	165.8	81	https://v10-1.orthodb.org/?query=120455at33090	Uracil-DNA glycosylase
120589at33090	Missing
121281at33090	Fragmented	B_distachyon_g015511.t1	303.7	212	https://v10-1.orthodb.org/?query=121281at33090	Formyl transferase, C-terminal
121303at33090	Complete	B_distachyon_g006044.t1	578.1	360	https://v10-1.orthodb.org/?query=121303at33090	Alpha/Beta hydrolase fold
122367at33090	Complete	B_distachyon_g002595.t1	455.5	336	https://v10-1.orthodb.org/?query=122367at33090	Amine oxidase
122422at33090	Complete	B_distachyon_g004737.t1	394.0	248	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122831at33090	Complete	B_distachyon_g028864.t1	463.2	316	https://v10-1.orthodb.org/?query=122831at33090	Helicase, C-terminal
122958at33090	Fragmented	B_distachyon_g006427.t1	168.1	94	https://v10-1.orthodb.org/?query=122958at33090	Leucine carboxyl methyltransferase 1
123838at33090	Complete	B_distachyon_g030101.t1	231.0	175	https://v10-1.orthodb.org/?query=123838at33090	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
125550at33090	Complete	B_distachyon_g033948.t1	177.8	132	https://v10-1.orthodb.org/?query=125550at33090	Regulatory protein RecX
125747at33090	Complete	B_distachyon_g021145.t1	185.0	170	https://v10-1.orthodb.org/?query=125747at33090	Predicted protein
126138at33090	Complete	B_distachyon_g021185.t1	351.8	334	https://v10-1.orthodb.org/?query=126138at33090	DnaJ domain
126427at33090	Fragmented	B_distachyon_g024472.t1	253.5	165	https://v10-1.orthodb.org/?query=126427at33090	RmlD-like substrate binding domain
127059at33090	Complete	B_distachyon_g015833.t1	606.7	321	https://v10-1.orthodb.org/?query=127059at33090	Aminoacyl-tRNA synthetase, class Ic
128774at33090	Complete	B_distachyon_g000966.t1	227.6	195	https://v10-1.orthodb.org/?query=128774at33090	Proteasome assembly chaperone 2
130268at33090	Complete	B_distachyon_g030273.t1	399.9	242	https://v10-1.orthodb.org/?query=130268at33090	Methyltransferase type 11
130279at33090	Missing
130637at33090	Complete	B_distachyon_g020299.t1	412.5	218	https://v10-1.orthodb.org/?query=130637at33090	Protein kinase domain
131556at33090	Complete	B_distachyon_g010125.t1	460.7	301	https://v10-1.orthodb.org/?query=131556at33090	SUF system FeS cluster assembly, SufBD
131874at33090	Duplicated	B_distachyon_g009142.t1	600.4	488	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g015729.t1	631.1	482	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g023989.t1	661.4	480	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g015574.t1	645.5	480	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g011343.t1	667.0	474	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g032423.t1	658.5	470	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g018895.t1	655.0	468	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g015585.t1	633.5	468	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g015576.t1	671.4	465	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g018333.t1	663.9	462	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g015579.t1	627.4	462	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g033697.t1	661.9	459	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g012152.t1	623.7	459	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	B_distachyon_g032252.t1	639.4	458	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
