# BUSCO version is: 6.0.0 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
5305at33090	Complete	B_rapa_g013533.t1	1197.3	802	https://v10-1.orthodb.org/?query=5305at33090	SNF2-related, N-terminal domain
5927at33090	Complete	B_rapa_g006029.t1	1290.2	952	https://v10-1.orthodb.org/?query=5927at33090	Armadillo-type fold
6512at33090	Complete	B_rapa_g036574.t1	883.3	647	https://v10-1.orthodb.org/?query=6512at33090	Timeless protein
6843at33090	Complete	B_rapa_g031676.t1	1401.0	808	https://v10-1.orthodb.org/?query=6843at33090	NHL repeat
7366at33090	Complete	B_rapa_g010677.t1	1382.6	793	https://v10-1.orthodb.org/?query=7366at33090	Zinc finger, CCHC-type
8072at33090	Duplicated	B_rapa_g030737.t1	1218.6	815	https://v10-1.orthodb.org/?query=8072at33090	Exportin-1/Importin-beta-like
8072at33090	Duplicated	B_rapa_g021759.t1	1215.0	815	https://v10-1.orthodb.org/?query=8072at33090	Exportin-1/Importin-beta-like
9044at33090	Complete	B_rapa_g035624.t1	1375.2	856	https://v10-1.orthodb.org/?query=9044at33090	GHMP kinase, C-terminal domain
9058at33090	Complete	B_rapa_g022673.t1	1039.5	741	https://v10-1.orthodb.org/?query=9058at33090	XPG/Rad2 endonuclease
9849at33090	Complete	B_rapa_g007057.t1	809.5	767	https://v10-1.orthodb.org/?query=9849at33090	MMS19, C-terminal
10924at33090	Complete	B_rapa_g038451.t1	1166.0	729	https://v10-1.orthodb.org/?query=10924at33090	Alpha-1,6-glucosidases, pullulanase-type
11664at33090	Complete	B_rapa_g009901.t1	1090.0	683	https://v10-1.orthodb.org/?query=11664at33090	DNA topoisomerase, type IIA, subunit A/C-terminal
11800at33090	Complete	B_rapa_g024852.t1	1964.5	1061	https://v10-1.orthodb.org/?query=11800at33090	Hydantoinase A/oxoprolinase
12439at33090	Complete	B_rapa_g010468.t1	1220.6	733	https://v10-1.orthodb.org/?query=12439at33090	WD40 repeat
13039at33090	Complete	B_rapa_g010486.t1	1284.1	703	https://v10-1.orthodb.org/?query=13039at33090	Aminoacyl-tRNA synthetase, class Ia
13643at33090	Duplicated	B_rapa_g036488.t1	1093.0	705	https://v10-1.orthodb.org/?query=13643at33090	Conserved oligomeric Golgi complex subunit 7
13643at33090	Duplicated	B_rapa_g005277.t1	1099.2	704	https://v10-1.orthodb.org/?query=13643at33090	Conserved oligomeric Golgi complex subunit 7
15682at33090	Complete	B_rapa_g009217.t1	1021.2	684	https://v10-1.orthodb.org/?query=15682at33090	MIF4G-like, type 1
16726at33090	Duplicated	B_rapa_g035569.t1	1051.5	693	https://v10-1.orthodb.org/?query=16726at33090	ATPase, AAA-type, conserved site
16726at33090	Duplicated	B_rapa_g035816.t1	951.8	602	https://v10-1.orthodb.org/?query=16726at33090	ATPase, AAA-type, conserved site
18455at33090	Duplicated	B_rapa_g017189.t1	896.7	619	https://v10-1.orthodb.org/?query=18455at33090	WD40-repeat-containing domain
18455at33090	Duplicated	B_rapa_g009547.t1	883.6	619	https://v10-1.orthodb.org/?query=18455at33090	WD40-repeat-containing domain
18801at33090	Complete	B_rapa_g013943.t1	1063.5	801	https://v10-1.orthodb.org/?query=18801at33090	Condensin complex subunit 3
21163at33090	Complete	B_rapa_g023906.t1	1087.6	662	https://v10-1.orthodb.org/?query=21163at33090	Carbohydrate binding module family 20
21751at33090	Complete	B_rapa_g025627.t1	1405.8	828	https://v10-1.orthodb.org/?query=21751at33090	Glycine-tRNA ligase, alpha subunit
21857at33090	Complete	B_rapa_g001124.t1	705.4	543	https://v10-1.orthodb.org/?query=21857at33090	Anaphase-promoting complex subunit 4
22109at33090	Complete	B_rapa_g036426.t1	721.6	432	https://v10-1.orthodb.org/?query=22109at33090	Quinolinate synthetase A
22618at33090	Complete	B_rapa_g014889.t1	889.6	622	https://v10-1.orthodb.org/?query=22618at33090	BTB/POZ domain
22958at33090	Complete	B_rapa_g003627.t1	1071.5	674	https://v10-1.orthodb.org/?query=22958at33090	SAP domain
23444at33090	Complete	B_rapa_g026453.t1	545.5	438	https://v10-1.orthodb.org/?query=23444at33090	Pumilio RNA-binding repeat
23853at33090	Complete	B_rapa_g027099.t1	837.1	629	https://v10-1.orthodb.org/?query=23853at33090	GTP binding domain
24838at33090	Duplicated	B_rapa_g030675.t1	914.5	697	https://v10-1.orthodb.org/?query=24838at33090	G patch domain-containing protein, N-terminal
24838at33090	Duplicated	B_rapa_g009108.t1	911.4	697	https://v10-1.orthodb.org/?query=24838at33090	G patch domain-containing protein, N-terminal
25435at33090	Complete	B_rapa_g035963.t1	1019.5	710	https://v10-1.orthodb.org/?query=25435at33090	ATPase, AAA-type, core
26868at33090	Complete	B_rapa_g038620.t1	776.0	507	https://v10-1.orthodb.org/?query=26868at33090	Aprataxin, C2HE/C2H2/C2HC zinc finger
27237at33090	Complete	B_rapa_g038584.t1	946.3	626	https://v10-1.orthodb.org/?query=27237at33090	Nucleic acid-binding, OB-fold
27607at33090	Complete	B_rapa_g008962.t1	730.7	544	https://v10-1.orthodb.org/?query=27607at33090	FG-GAP repeat-containing protein
28920at33090	Complete	B_rapa_g016455.t1	866.7	518	https://v10-1.orthodb.org/?query=28920at33090	MCM domain
31155at33090	Complete	B_rapa_g021572.t1	833.8	591	https://v10-1.orthodb.org/?query=31155at33090	-alpha-acetyltransferase 35, NatC auxiliary subunit
31855at33090	Complete	B_rapa_g006712.t1	965.0	512	https://v10-1.orthodb.org/?query=31855at33090	ABC-2 type transporter
32730at33090	Complete	B_rapa_g004094.t1	693.2	436	https://v10-1.orthodb.org/?query=32730at33090	THO complex, subunit THOC1
32923at33090	Complete	B_rapa_g006550.t1	1205.2	690	https://v10-1.orthodb.org/?query=32923at33090	Ubiquitin-like modifier-activating enzyme Atg7
33264at33090	Complete	B_rapa_g012491.t1	709.3	457	https://v10-1.orthodb.org/?query=33264at33090	Tyrosyl-DNA phosphodiesterase I
34517at33090	Complete	B_rapa_g026107.t1	985.4	664	https://v10-1.orthodb.org/?query=34517at33090	Conserved oligomeric Golgi complex subunit 5
35499at33090	Complete	B_rapa_g008054.t1	933.7	555	https://v10-1.orthodb.org/?query=35499at33090	FAD/NAD(P)-binding domain
35887at33090	Complete	B_rapa_g004420.t1	742.7	511	https://v10-1.orthodb.org/?query=35887at33090	Rad4 beta-hairpin domain 1
36284at33090	Complete	B_rapa_g002792.t1	1097.7	608	https://v10-1.orthodb.org/?query=36284at33090	Dynamin superfamily
37663at33090	Complete	B_rapa_g012157.t1	840.5	531	https://v10-1.orthodb.org/?query=37663at33090	MoeA, C-terminal, domain IV
37699at33090	Complete	B_rapa_g002958.t1	875.8	584	https://v10-1.orthodb.org/?query=37699at33090	ATP-dependent RNA helicase DEAD-box, conserved site
39913at33090	Complete	B_rapa_g037153.t1	1062.4	547	https://v10-1.orthodb.org/?query=39913at33090	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial-type
40630at33090	Duplicated	B_rapa_g029217.t1	980.3	574	https://v10-1.orthodb.org/?query=40630at33090	Helicase, C-terminal
40630at33090	Duplicated	B_rapa_g001765.t1	977.0	574	https://v10-1.orthodb.org/?query=40630at33090	Helicase, C-terminal
41146at33090	Complete	B_rapa_g019201.t1	820.5	452	https://v10-1.orthodb.org/?query=41146at33090	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
41244at33090	Complete	B_rapa_g014040.t1	757.6	436	https://v10-1.orthodb.org/?query=41244at33090	Imidazole glycerol phosphate synthase hisHF
42407at33090	Complete	B_rapa_g017270.t1	887.2	621	https://v10-1.orthodb.org/?query=42407at33090	WW domain
43683at33090	Complete	B_rapa_g011077.t1	774.8	506	https://v10-1.orthodb.org/?query=43683at33090	PPM-type phosphatase domain
43957at33090	Duplicated	B_rapa_g020545.t1	1063.3	686	https://v10-1.orthodb.org/?query=43957at33090	WD40 repeat
43957at33090	Duplicated	B_rapa_g027650.t1	1062.9	686	https://v10-1.orthodb.org/?query=43957at33090	WD40 repeat
44063at33090	Complete	B_rapa_g030836.t1	717.3	408	https://v10-1.orthodb.org/?query=44063at33090	4-alpha-glucanotransferase
44526at33090	Complete	B_rapa_g016297.t1	740.8	506	https://v10-1.orthodb.org/?query=44526at33090	GPI transamidase component PIG-T
46307at33090	Complete	B_rapa_g028885.t1	848.1	440	https://v10-1.orthodb.org/?query=46307at33090	Acetyl-coenzyme A carboxyltransferase, C-terminal
48027at33090	Complete	B_rapa_g021867.t1	819.4	425	https://v10-1.orthodb.org/?query=48027at33090	Aminoacyl-tRNA synthetase, class I, anticodon-binding
48290at33090	Complete	B_rapa_g021161.t1	748.3	450	https://v10-1.orthodb.org/?query=48290at33090	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
48645at33090	Complete	B_rapa_g036864.t1	649.6	481	https://v10-1.orthodb.org/?query=48645at33090	Cwf19-like, C-terminal domain-1
49092at33090	Complete	B_rapa_g021755.t1	899.8	461	https://v10-1.orthodb.org/?query=49092at33090	Aldehyde dehydrogenase domain
50512at33090	Complete	B_rapa_g022527.t1	398.4	325	https://v10-1.orthodb.org/?query=50512at33090	uncharacterized protein LOC107776719
50528at33090	Complete	B_rapa_g010571.t1	525.2	396	https://v10-1.orthodb.org/?query=50528at33090	Light-mediated development protein DET1
51214at33090	Complete	B_rapa_g019361.t1	637.1	414	https://v10-1.orthodb.org/?query=51214at33090	RNA helicase
51262at33090	Complete	B_rapa_g033035.t1	477.6	390	https://v10-1.orthodb.org/?query=51262at33090	Peroxisomal/glyoxysomal leader peptide-processing protease
52348at33090	Complete	B_rapa_g030763.t1	583.3	386	https://v10-1.orthodb.org/?query=52348at33090	JmjC domain
52435at33090	Duplicated	B_rapa_g013729.t1	926.9	455	https://v10-1.orthodb.org/?query=52435at33090	Amine oxidase
52435at33090	Duplicated	B_rapa_g028286.t1	925.5	455	https://v10-1.orthodb.org/?query=52435at33090	Amine oxidase
52795at33090	Complete	B_rapa_g016751.t1	743.3	414	https://v10-1.orthodb.org/?query=52795at33090	Lysine--tRNA ligase
53416at33090	Complete	B_rapa_g019104.t1	540.2	358	https://v10-1.orthodb.org/?query=53416at33090	Alpha-1,3-glucosyltransferase
53527at33090	Complete	B_rapa_g019356.t1	1247.4	719	https://v10-1.orthodb.org/?query=53527at33090	Glycoside hydrolase, family 77
55448at33090	Complete	B_rapa_g005226.t1	809.2	421	https://v10-1.orthodb.org/?query=55448at33090	Proline-tRNA ligase, class IIa
57004at33090	Complete	B_rapa_g011494.t1	736.9	448	https://v10-1.orthodb.org/?query=57004at33090	FAD/NAD(P)-binding domain superfamily
58672at33090	Complete	B_rapa_g020041.t1	457.3	262	https://v10-1.orthodb.org/?query=58672at33090	VDE lipocalin domain
60262at33090	Complete	B_rapa_g038226.t1	612.0	362	https://v10-1.orthodb.org/?query=60262at33090	WD40/YVTN repeat-like-containing domain superfamily
62262at33090	Duplicated	B_rapa_g024560.t1	409.5	289	https://v10-1.orthodb.org/?query=62262at33090	Pseudouridine synthase, catalytic domain superfamily
62262at33090	Duplicated	B_rapa_g020935.t1	403.2	284	https://v10-1.orthodb.org/?query=62262at33090	Pseudouridine synthase, catalytic domain superfamily
63411at33090	Complete	B_rapa_g008179.t1	662.7	371	https://v10-1.orthodb.org/?query=63411at33090	Fe-S cluster assembly domain superfamily
63853at33090	Complete	B_rapa_g000456.t1	657.8	346	https://v10-1.orthodb.org/?query=63853at33090	NAD-dependent epimerase/dehydratase
64272at33090	Complete	B_rapa_g005533.t1	822.5	619	https://v10-1.orthodb.org/?query=64272at33090	Nucleolar protein 14
65263at33090	Complete	B_rapa_g030951.t1	444.9	339	https://v10-1.orthodb.org/?query=65263at33090	P-loop containing nucleoside triphosphate hydrolase
67132at33090	Complete	B_rapa_g017374.t1	835.0	482	https://v10-1.orthodb.org/?query=67132at33090	DNA topoisomerase 6 subunit B
67389at33090	Complete	B_rapa_g031326.t1	533.6	385	https://v10-1.orthodb.org/?query=67389at33090	Ribosomal protein Rsm22-like
68169at33090	Complete	B_rapa_g038353.t1	798.1	638	https://v10-1.orthodb.org/?query=68169at33090	Nucleoporin Nup88
68537at33090	Duplicated	B_rapa_g020631.t1	534.2	335	https://v10-1.orthodb.org/?query=68537at33090	Glycosyltransferase subfamily 4-like, N-terminal domain
68537at33090	Duplicated	B_rapa_g034901.t1	522.1	335	https://v10-1.orthodb.org/?query=68537at33090	Glycosyltransferase subfamily 4-like, N-terminal domain
68957at33090	Duplicated	B_rapa_g020654.t1	661.4	431	https://v10-1.orthodb.org/?query=68957at33090	Mannosyltransferase
68957at33090	Duplicated	B_rapa_g027687.t1	659.7	431	https://v10-1.orthodb.org/?query=68957at33090	Mannosyltransferase
69073at33090	Complete	B_rapa_g022645.t1	465.6	284	https://v10-1.orthodb.org/?query=69073at33090	Protein arginine methyltransferase NDUFAF7
69137at33090	Complete	B_rapa_g038246.t1	634.1	425	https://v10-1.orthodb.org/?query=69137at33090	CDK5 regulatory subunit-associated protein 3
69505at33090	Complete	B_rapa_g015500.t1	556.7	370	https://v10-1.orthodb.org/?query=69505at33090	tRNA A64-2'-O-ribosylphosphate transferase
69614at33090	Complete	B_rapa_g033080.t1	546.0	333	https://v10-1.orthodb.org/?query=69614at33090	WD40 repeat
70613at33090	Complete	B_rapa_g005134.t1	717.6	375	https://v10-1.orthodb.org/?query=70613at33090	Homogentisate 1,2-dioxygenase
71620at33090	Duplicated	B_rapa_g005436.t1	511.5	334	https://v10-1.orthodb.org/?query=71620at33090	DNA primase large subunit
71620at33090	Duplicated	B_rapa_g025945.t1	510.2	334	https://v10-1.orthodb.org/?query=71620at33090	DNA primase large subunit
72992at33090	Complete	B_rapa_g034423.t1	599.5	416	https://v10-1.orthodb.org/?query=72992at33090	RED-like, N-terminal
74230at33090	Complete	B_rapa_g010681.t1	689.6	375	https://v10-1.orthodb.org/?query=74230at33090	Peptidogalycan biosysnthesis/recognition
74580at33090	Duplicated	B_rapa_g016358.t1	571.6	397	https://v10-1.orthodb.org/?query=74580at33090	Nuclear protein DGCR14/ESS-2
74580at33090	Duplicated	B_rapa_g003453.t1	560.6	397	https://v10-1.orthodb.org/?query=74580at33090	Nuclear protein DGCR14/ESS-2
74742at33090	Complete	B_rapa_g036855.t1	563.0	294	https://v10-1.orthodb.org/?query=74742at33090	Histone acetyltransferase type B, catalytic subunit
75785at33090	Complete	B_rapa_g021772.t1	430.3	319	https://v10-1.orthodb.org/?query=75785at33090	P-loop containing nucleoside triphosphate hydrolase
76026at33090	Complete	B_rapa_g017466.t1	477.4	330	https://v10-1.orthodb.org/?query=76026at33090	SET domain
76849at33090	Complete	B_rapa_g015498.t1	702.8	462	https://v10-1.orthodb.org/?query=76849at33090	Mini-chromosome maintenance complex-binding protein
79950at33090	Complete	B_rapa_g020734.t1	422.6	273	https://v10-1.orthodb.org/?query=79950at33090	Rhodanese-like domain
83749at33090	Complete	B_rapa_g009273.t1	602.6	354	https://v10-1.orthodb.org/?query=83749at33090	Beta-ketoacyl synthase, C-terminal
84114at33090	Complete	B_rapa_g003752.t1	627.1	346	https://v10-1.orthodb.org/?query=84114at33090	Protein of unknown function DUF4336
84264at33090	Complete	B_rapa_g003174.t1	611.5	627	https://v10-1.orthodb.org/?query=84264at33090	WW domain
87347at33090	Complete	B_rapa_g001862.t1	1183.0	735	https://v10-1.orthodb.org/?query=87347at33090	WD40 repeat
87734at33090	Complete	B_rapa_g004558.t1	277.7	242	https://v10-1.orthodb.org/?query=87734at33090	Helicase, C-terminal
88295at33090	Complete	B_rapa_g016862.t1	457.8	330	https://v10-1.orthodb.org/?query=88295at33090	Rab3-GAP regulatory subunit
88687at33090	Complete	B_rapa_g016177.t1	488.2	322	https://v10-1.orthodb.org/?query=88687at33090	Rad9/Ddc1
88771at33090	Complete	B_rapa_g031340.t1	561.9	389	https://v10-1.orthodb.org/?query=88771at33090	Tetratricopeptide-like helical domain superfamily
89796at33090	Complete	B_rapa_g032812.t1	881.7	543	https://v10-1.orthodb.org/?query=89796at33090	Conserved oligomeric Golgi complex subunit 6
90240at33090	Complete	B_rapa_g017489.t1	513.9	332	https://v10-1.orthodb.org/?query=90240at33090	Methyltransferase domain
90301at33090	Complete	B_rapa_g020036.t1	685.2	372	https://v10-1.orthodb.org/?query=90301at33090	Pyridoxal phosphate-dependent transferase
90872at33090	Duplicated	B_rapa_g019745.t1	645.4	339	https://v10-1.orthodb.org/?query=90872at33090	Cation efflux protein
90872at33090	Duplicated	B_rapa_g017959.t1	632.1	339	https://v10-1.orthodb.org/?query=90872at33090	Cation efflux protein
92418at33090	Complete	B_rapa_g028957.t1	576.3	293	https://v10-1.orthodb.org/?query=92418at33090	NmrA-like domain
92579at33090	Complete	B_rapa_g034068.t1	487.4	313	https://v10-1.orthodb.org/?query=92579at33090	Ubiquitin-associated domain
95807at33090	Complete	B_rapa_g027221.t1	501.1	372	https://v10-1.orthodb.org/?query=95807at33090	ApaG domain
96953at33090	Complete	B_rapa_g015867.t1	373.0	270	https://v10-1.orthodb.org/?query=96953at33090	WD40-repeat-containing domain
97593at33090	Complete	B_rapa_g023014.t1	437.9	306	https://v10-1.orthodb.org/?query=97593at33090	Origin recognition complex subunit 4
101241at33090	Complete	B_rapa_g030018.t1	523.3	338	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101701at33090	Complete	B_rapa_g033883.t1	792.8	508	https://v10-1.orthodb.org/?query=101701at33090	Nucleotide-diphospho-sugar transferases
102307at33090	Duplicated	B_rapa_g025263.t1	582.0	294	https://v10-1.orthodb.org/?query=102307at33090	WD40 repeat
102307at33090	Duplicated	B_rapa_g019173.t1	577.9	294	https://v10-1.orthodb.org/?query=102307at33090	WD40 repeat
103267at33090	Complete	B_rapa_g030784.t1	410.4	307	https://v10-1.orthodb.org/?query=103267at33090	RecQ-mediated genome instability protein 1
103382at33090	Complete	B_rapa_g025900.t1	327.5	223	https://v10-1.orthodb.org/?query=103382at33090	Oxoglutarate/iron-dependent dioxygenase
104218at33090	Complete	B_rapa_g019541.t1	548.8	295	https://v10-1.orthodb.org/?query=104218at33090	Tryptophan synthase beta subunit-like PLP-dependent enzyme
104557at33090	Complete	B_rapa_g035954.t1	589.3	332	https://v10-1.orthodb.org/?query=104557at33090	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, C-terminal
104821at33090	Complete	B_rapa_g023482.t1	498.7	303	https://v10-1.orthodb.org/?query=104821at33090	RNA 2-O ribose methyltransferase, substrate binding
104867at33090	Duplicated	B_rapa_g024838.t1	922.1	590	https://v10-1.orthodb.org/?query=104867at33090	Chorismate-utilising enzyme, C-terminal
104867at33090	Duplicated	B_rapa_g014795.t1	908.8	585	https://v10-1.orthodb.org/?query=104867at33090	Chorismate-utilising enzyme, C-terminal
105044at33090	Complete	B_rapa_g025560.t1	906.3	569	https://v10-1.orthodb.org/?query=105044at33090	Helicase, C-terminal
105782at33090	Complete	B_rapa_g033197.t1	432.3	272	https://v10-1.orthodb.org/?query=105782at33090	CobW/HypB/UreG, nucleotide-binding domain
105867at33090	Complete	B_rapa_g021829.t1	489.0	302	https://v10-1.orthodb.org/?query=105867at33090	Alcohol dehydrogenase, C-terminal
106769at33090	Complete	B_rapa_g024733.t1	619.2	326	https://v10-1.orthodb.org/?query=106769at33090	Ribosomal protein S5 domain 2-type fold
106886at33090	Complete	B_rapa_g017517.t1	359.2	268	https://v10-1.orthodb.org/?query=106886at33090	Cell division control protein 73, C-terminal
107107at33090	Complete	B_rapa_g013893.t1	463.5	342	https://v10-1.orthodb.org/?query=107107at33090	PUB domain
107413at33090	Complete	B_rapa_g004709.t1	605.0	353	https://v10-1.orthodb.org/?query=107413at33090	GPI mannosyltransferase 1
108705at33090	Complete	B_rapa_g010890.t1	459.0	358	https://v10-1.orthodb.org/?query=108705at33090	Phosphatidylinositol anchor biosynthesis protein PIGW/GWT1
109586at33090	Complete	B_rapa_g033830.t1	772.4	446	https://v10-1.orthodb.org/?query=109586at33090	Aminoacyl-tRNA synthetase, class Ia
109823at33090	Complete	B_rapa_g026503.t1	451.5	262	https://v10-1.orthodb.org/?query=109823at33090	Domain of unknown function DUF1995
110222at33090	Fragmented	B_rapa_g032422.t1	394.8	281	https://v10-1.orthodb.org/?query=110222at33090	DnaJ domain
110225at33090	Complete	B_rapa_g021236.t1	787.1	468	https://v10-1.orthodb.org/?query=110225at33090	Bacterial bifunctional deaminase-reductase, C-terminal
111210at33090	Complete	B_rapa_g016553.t1	466.9	272	https://v10-1.orthodb.org/?query=111210at33090	HAD superfamily
111213at33090	Complete	B_rapa_g014338.t1	405.8	250	https://v10-1.orthodb.org/?query=111213at33090	NAD-dependent epimerase/dehydratase
111249at33090	Complete	B_rapa_g038017.t1	386.5	268	https://v10-1.orthodb.org/?query=111249at33090	Predicted protein
111924at33090	Complete	B_rapa_g022016.t1	413.1	252	https://v10-1.orthodb.org/?query=111924at33090	Ankyrin repeat-containing domain
112238at33090	Complete	B_rapa_g032221.t1	771.0	526	https://v10-1.orthodb.org/?query=112238at33090	Zinc finger, PHD-type
112325at33090	Complete	B_rapa_g019110.t1	350.5	290	https://v10-1.orthodb.org/?query=112325at33090	Sister chromatid cohesion protein Dcc1
112461at33090	Complete	B_rapa_g007880.t1	661.8	388	https://v10-1.orthodb.org/?query=112461at33090	FAD-linked oxidase, C-terminal
112542at33090	Complete	B_rapa_g005117.t1	455.2	247	https://v10-1.orthodb.org/?query=112542at33090	Cytochrome C biogenesis protein, transmembrane domain
113024at33090	Missing
114996at33090	Complete	B_rapa_g037778.t1	1244.1	926	https://v10-1.orthodb.org/?query=114996at33090	Elongator complex protein 1
115240at33090	Duplicated	B_rapa_g003172.t1	490.7	312	https://v10-1.orthodb.org/?query=115240at33090	Ubiquitin domain
115240at33090	Duplicated	B_rapa_g009779.t1	488.7	312	https://v10-1.orthodb.org/?query=115240at33090	Ubiquitin domain
115992at33090	Complete	B_rapa_g021923.t1	429.0	255	https://v10-1.orthodb.org/?query=115992at33090	WD40 repeat
116411at33090	Complete	B_rapa_g008077.t1	367.9	256	https://v10-1.orthodb.org/?query=116411at33090	WD40/YVTN repeat-like-containing domain superfamily
116516at33090	Complete	B_rapa_g023557.t1	607.1	356	https://v10-1.orthodb.org/?query=116516at33090	SecY/SEC61-alpha family
116585at33090	Duplicated	B_rapa_g034428.t1	453.5	292	https://v10-1.orthodb.org/?query=116585at33090	Zinc finger, RING-type
116585at33090	Duplicated	B_rapa_g034381.t1	451.8	292	https://v10-1.orthodb.org/?query=116585at33090	Zinc finger, RING-type
116623at33090	Complete	B_rapa_g021846.t1	365.2	275	https://v10-1.orthodb.org/?query=116623at33090	Zinc finger, HIT-type
117191at33090	Duplicated	B_rapa_g023445.t1	425.4	281	https://v10-1.orthodb.org/?query=117191at33090	NAD(P)-binding domain
117191at33090	Duplicated	B_rapa_g034744.t1	424.7	281	https://v10-1.orthodb.org/?query=117191at33090	NAD(P)-binding domain
117191at33090	Duplicated	B_rapa_g031182.t1	424.0	281	https://v10-1.orthodb.org/?query=117191at33090	NAD(P)-binding domain
117247at33090	Complete	B_rapa_g010573.t1	474.3	273	https://v10-1.orthodb.org/?query=117247at33090	Protein phosphatase methylesterase 1
119439at33090	Duplicated	B_rapa_g015309.t1	511.8	339	https://v10-1.orthodb.org/?query=119439at33090	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
119439at33090	Duplicated	B_rapa_g018796.t1	504.6	339	https://v10-1.orthodb.org/?query=119439at33090	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
120031at33090	Complete	B_rapa_g008725.t1	372.7	299	https://v10-1.orthodb.org/?query=120031at33090	FAD dependent oxidoreductase
120338at33090	Complete	B_rapa_g026433.t1	657.5	364	https://v10-1.orthodb.org/?query=120338at33090	Methylthiotransferase, N-terminal
120455at33090	Duplicated	B_rapa_g017164.t1	391.9	229	https://v10-1.orthodb.org/?query=120455at33090	Uracil-DNA glycosylase
120455at33090	Duplicated	B_rapa_g002851.t1	392.6	227	https://v10-1.orthodb.org/?query=120455at33090	Uracil-DNA glycosylase
120589at33090	Complete	B_rapa_g003713.t1	661.7	428	https://v10-1.orthodb.org/?query=120589at33090	beta-catenin-like protein 1
121281at33090	Complete	B_rapa_g026020.t1	418.3	277	https://v10-1.orthodb.org/?query=121281at33090	Formyl transferase, C-terminal
121303at33090	Complete	B_rapa_g025326.t1	582.3	360	https://v10-1.orthodb.org/?query=121303at33090	Alpha/Beta hydrolase fold
122367at33090	Complete	B_rapa_g016448.t1	484.6	336	https://v10-1.orthodb.org/?query=122367at33090	Amine oxidase
122422at33090	Complete	B_rapa_g032415.t1	407.8	248	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122831at33090	Complete	B_rapa_g002358.t1	472.2	315	https://v10-1.orthodb.org/?query=122831at33090	Helicase, C-terminal
122958at33090	Complete	B_rapa_g035664.t1	459.6	271	https://v10-1.orthodb.org/?query=122958at33090	Leucine carboxyl methyltransferase 1
123838at33090	Complete	B_rapa_g035181.t1	353.8	224	https://v10-1.orthodb.org/?query=123838at33090	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
125550at33090	Complete	B_rapa_g003173.t1	174.9	133	https://v10-1.orthodb.org/?query=125550at33090	Regulatory protein RecX
125747at33090	Complete	B_rapa_g034690.t1	265.4	202	https://v10-1.orthodb.org/?query=125747at33090	Predicted protein
