# BUSCO version is: 6.0.0 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2at33090	Missing
5at33090	Missing
43683at33090	Complete	O_sativa_g002292.t1	480.3	391	https://v10-1.orthodb.org/?query=43683at33090	PPM-type phosphatase domain
43957at33090	Complete	O_sativa_g029062.t1	983.4	600	https://v10-1.orthodb.org/?query=43957at33090	WD40 repeat
44063at33090	Missing
44526at33090	Complete	O_sativa_g009532.t1	624.7	461	https://v10-1.orthodb.org/?query=44526at33090	GPI transamidase component PIG-T
46307at33090	Complete	O_sativa_g038444.t1	644.4	369	https://v10-1.orthodb.org/?query=46307at33090	Acetyl-coenzyme A carboxyltransferase, C-terminal
48027at33090	Missing
48290at33090	Complete	O_sativa_g012037.t1	651.0	350	https://v10-1.orthodb.org/?query=48290at33090	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
48645at33090	Complete	O_sativa_g040464.t1	521.8	400	https://v10-1.orthodb.org/?query=48645at33090	Cwf19-like, C-terminal domain-1
49092at33090	Missing
50512at33090	Complete	O_sativa_g004733.t1	414.7	333	https://v10-1.orthodb.org/?query=50512at33090	uncharacterized protein LOC107776719
50528at33090	Fragmented	O_sativa_g000040.t1	147.6	115	https://v10-1.orthodb.org/?query=50528at33090	Light-mediated development protein DET1
51214at33090	Complete	O_sativa_g026404.t1	635.9	412	https://v10-1.orthodb.org/?query=51214at33090	RNA helicase
51262at33090	Fragmented	O_sativa_g028900.t1	194.7	176	https://v10-1.orthodb.org/?query=51262at33090	Peroxisomal/glyoxysomal leader peptide-processing protease
52348at33090	Fragmented	O_sativa_g002327.t1	346.8	212	https://v10-1.orthodb.org/?query=52348at33090	JmjC domain
52435at33090	Fragmented	O_sativa_g018597.t1	538.0	270	https://v10-1.orthodb.org/?query=52435at33090	Amine oxidase
52795at33090	Fragmented	O_sativa_g020621.t1	337.8	302	https://v10-1.orthodb.org/?query=52795at33090	Lysine--tRNA ligase
53416at33090	Fragmented	O_sativa_g016845.t1	152.6	98	https://v10-1.orthodb.org/?query=53416at33090	Alpha-1,3-glucosyltransferase
53527at33090	Missing
55448at33090	Missing
57004at33090	Fragmented	O_sativa_g038432.t1	326.8	245	https://v10-1.orthodb.org/?query=57004at33090	FAD/NAD(P)-binding domain superfamily
58672at33090	Complete	O_sativa_g024051.t1	366.8	234	https://v10-1.orthodb.org/?query=58672at33090	VDE lipocalin domain
60262at33090	Complete	O_sativa_g007695.t1	612.1	363	https://v10-1.orthodb.org/?query=60262at33090	WD40/YVTN repeat-like-containing domain superfamily
62262at33090	Fragmented	O_sativa_g025319.t1	282.7	181	https://v10-1.orthodb.org/?query=62262at33090	Pseudouridine synthase, catalytic domain superfamily
63411at33090	Fragmented	O_sativa_g003481.t1	300.7	165	https://v10-1.orthodb.org/?query=63411at33090	Fe-S cluster assembly domain superfamily
63853at33090	Complete	O_sativa_g028133.t1	661.1	346	https://v10-1.orthodb.org/?query=63853at33090	NAD-dependent epimerase/dehydratase
64272at33090	Complete	O_sativa_g020691.t1	699.8	557	https://v10-1.orthodb.org/?query=64272at33090	Nucleolar protein 14
65263at33090	Complete	O_sativa_g019020.t1	441.4	340	https://v10-1.orthodb.org/?query=65263at33090	P-loop containing nucleoside triphosphate hydrolase
67132at33090	Complete	O_sativa_g039930.t1	592.9	385	https://v10-1.orthodb.org/?query=67132at33090	DNA topoisomerase 6 subunit B
67389at33090	Fragmented	O_sativa_g034474.t1	246.4	151	https://v10-1.orthodb.org/?query=67389at33090	Ribosomal protein Rsm22-like
68169at33090	Complete	O_sativa_g025655.t1	443.8	423	https://v10-1.orthodb.org/?query=68169at33090	Nucleoporin Nup88
68537at33090	Complete	O_sativa_g018571.t1	472.8	312	https://v10-1.orthodb.org/?query=68537at33090	Glycosyltransferase subfamily 4-like, N-terminal domain
68957at33090	Missing
69073at33090	Fragmented	O_sativa_g002596.t1	256.0	180	https://v10-1.orthodb.org/?query=69073at33090	Protein arginine methyltransferase NDUFAF7
69137at33090	Complete	O_sativa_g031205.t1	624.5	430	https://v10-1.orthodb.org/?query=69137at33090	CDK5 regulatory subunit-associated protein 3
69505at33090	Fragmented	O_sativa_g031958.t1	244.9	201	https://v10-1.orthodb.org/?query=69505at33090	tRNA A64-2'-O-ribosylphosphate transferase
69614at33090	Missing
70613at33090	Complete	O_sativa_g029696.t1	542.5	300	https://v10-1.orthodb.org/?query=70613at33090	Homogentisate 1,2-dioxygenase
71620at33090	Fragmented	O_sativa_g034520.t1	230.5	182	https://v10-1.orthodb.org/?query=71620at33090	DNA primase large subunit
72992at33090	Complete	O_sativa_g011171.t1	470.3	339	https://v10-1.orthodb.org/?query=72992at33090	RED-like, N-terminal
74230at33090	Fragmented	O_sativa_g024457.t1	311.2	198	https://v10-1.orthodb.org/?query=74230at33090	Peptidogalycan biosysnthesis/recognition
74580at33090	Complete	O_sativa_g031652.t1	541.4	394	https://v10-1.orthodb.org/?query=74580at33090	Nuclear protein DGCR14/ESS-2
74742at33090	Complete	O_sativa_g040368.t1	331.9	279	https://v10-1.orthodb.org/?query=74742at33090	Histone acetyltransferase type B, catalytic subunit
75785at33090	Complete	O_sativa_g014487.t1	263.4	205	https://v10-1.orthodb.org/?query=75785at33090	P-loop containing nucleoside triphosphate hydrolase
76026at33090	Fragmented	O_sativa_g025823.t1	302.1	235	https://v10-1.orthodb.org/?query=76026at33090	SET domain
76849at33090	Fragmented	O_sativa_g000511.t1	446.3	308	https://v10-1.orthodb.org/?query=76849at33090	Mini-chromosome maintenance complex-binding protein
79950at33090	Fragmented	O_sativa_g022566.t1	261.9	183	https://v10-1.orthodb.org/?query=79950at33090	Rhodanese-like domain
83749at33090	Complete	O_sativa_g030391.t1	290.9	308	https://v10-1.orthodb.org/?query=83749at33090	Beta-ketoacyl synthase, C-terminal
84114at33090	Complete	O_sativa_g029005.t1	452.1	274	https://v10-1.orthodb.org/?query=84114at33090	Protein of unknown function DUF4336
84264at33090	Fragmented	O_sativa_g031077.t1	198.4	299	https://v10-1.orthodb.org/?query=84264at33090	WW domain
87347at33090	Missing
87734at33090	Complete	O_sativa_g005277.t1	213.6	160	https://v10-1.orthodb.org/?query=87734at33090	Helicase, C-terminal
88295at33090	Fragmented	O_sativa_g040156.t1	320.6	202	https://v10-1.orthodb.org/?query=88295at33090	Rab3-GAP regulatory subunit
88687at33090	Missing
88771at33090	Fragmented	O_sativa_g037903.t1	284.5	219	https://v10-1.orthodb.org/?query=88771at33090	Tetratricopeptide-like helical domain superfamily
89796at33090	Missing
90240at33090	Complete	O_sativa_g014158.t1	513.9	331	https://v10-1.orthodb.org/?query=90240at33090	Methyltransferase domain
90301at33090	Missing
90872at33090	Fragmented	O_sativa_g023593.t1	336.4	182	https://v10-1.orthodb.org/?query=90872at33090	Cation efflux protein
92418at33090	Complete	O_sativa_g039376.t1	580.9	293	https://v10-1.orthodb.org/?query=92418at33090	NmrA-like domain
92579at33090	Missing
95807at33090	Complete	O_sativa_g008968.t1	448.6	371	https://v10-1.orthodb.org/?query=95807at33090	ApaG domain
96953at33090	Fragmented	O_sativa_g012077.t1	230.0	164	https://v10-1.orthodb.org/?query=96953at33090	WD40-repeat-containing domain
97593at33090	Complete	O_sativa_g003214.t1	330.3	241	https://v10-1.orthodb.org/?query=97593at33090	Origin recognition complex subunit 4
101241at33090	Duplicated	O_sativa_g026374.t1	190.7	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g005226.t1	190.0	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g007320.t1	186.7	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g008305.t1	185.7	335	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g004514.t1	185.3	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g022368.t1	185.2	334	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g013573.t1	176.9	322	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g011311.t1	176.9	297	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g021480.t1	179.3	296	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101241at33090	Duplicated	O_sativa_g028486.t1	171.6	296	https://v10-1.orthodb.org/?query=101241at33090	Actin family
101701at33090	Fragmented	O_sativa_g028690.t1	153.1	178	https://v10-1.orthodb.org/?query=101701at33090	Nucleotide-diphospho-sugar transferases
102307at33090	Complete	O_sativa_g032567.t1	556.1	286	https://v10-1.orthodb.org/?query=102307at33090	WD40 repeat
103267at33090	Complete	O_sativa_g024128.t1	379.7	277	https://v10-1.orthodb.org/?query=103267at33090	RecQ-mediated genome instability protein 1
103382at33090	Fragmented	O_sativa_g018997.t1	81.7	81	https://v10-1.orthodb.org/?query=103382at33090	Oxoglutarate/iron-dependent dioxygenase
104218at33090	Fragmented	O_sativa_g018836.t1	359.4	201	https://v10-1.orthodb.org/?query=104218at33090	Tryptophan synthase beta subunit-like PLP-dependent enzyme
104557at33090	Missing
104821at33090	Complete	O_sativa_g003624.t1	403.7	222	https://v10-1.orthodb.org/?query=104821at33090	RNA 2-O ribose methyltransferase, substrate binding
104867at33090	Fragmented	O_sativa_g032916.t1	596.4	362	https://v10-1.orthodb.org/?query=104867at33090	Chorismate-utilising enzyme, C-terminal
105044at33090	Complete	O_sativa_g038393.t1	875.9	569	https://v10-1.orthodb.org/?query=105044at33090	Helicase, C-terminal
105782at33090	Complete	O_sativa_g035760.t1	364.4	256	https://v10-1.orthodb.org/?query=105782at33090	CobW/HypB/UreG, nucleotide-binding domain
105867at33090	Complete	O_sativa_g036539.t1	493.9	302	https://v10-1.orthodb.org/?query=105867at33090	Alcohol dehydrogenase, C-terminal
106769at33090	Complete	O_sativa_g004047.t1	607.0	316	https://v10-1.orthodb.org/?query=106769at33090	Ribosomal protein S5 domain 2-type fold
106886at33090	Fragmented	O_sativa_g021098.t1	207.9	210	https://v10-1.orthodb.org/?query=106886at33090	Cell division control protein 73, C-terminal
107107at33090	Complete	O_sativa_g038966.t1	491.6	342	https://v10-1.orthodb.org/?query=107107at33090	PUB domain
107413at33090	Fragmented	O_sativa_g021142.t1	331.4	211	https://v10-1.orthodb.org/?query=107413at33090	GPI mannosyltransferase 1
108705at33090	Fragmented	O_sativa_g019986.t1	122.9	122	https://v10-1.orthodb.org/?query=108705at33090	Phosphatidylinositol anchor biosynthesis protein PIGW/GWT1
109586at33090	Complete	O_sativa_g006565.t1	196.2	419	https://v10-1.orthodb.org/?query=109586at33090	Aminoacyl-tRNA synthetase, class Ia
109823at33090	Fragmented	O_sativa_g013705.t1	326.9	188	https://v10-1.orthodb.org/?query=109823at33090	Domain of unknown function DUF1995
110222at33090	Fragmented	O_sativa_g002173.t1	275.1	213	https://v10-1.orthodb.org/?query=110222at33090	DnaJ domain
110225at33090	Missing
111210at33090	Fragmented	O_sativa_g026847.t1	354.7	213	https://v10-1.orthodb.org/?query=111210at33090	HAD superfamily
111213at33090	Missing
111249at33090	Fragmented	O_sativa_g024527.t1	191.2	161	https://v10-1.orthodb.org/?query=111249at33090	Predicted protein
111924at33090	Complete	O_sativa_g021799.t1	425.1	254	https://v10-1.orthodb.org/?query=111924at33090	Ankyrin repeat-containing domain
112238at33090	Complete	O_sativa_g030321.t1	653.5	424	https://v10-1.orthodb.org/?query=112238at33090	Zinc finger, PHD-type
112325at33090	Complete	O_sativa_g026479.t1	352.6	289	https://v10-1.orthodb.org/?query=112325at33090	Sister chromatid cohesion protein Dcc1
112461at33090	Missing
112542at33090	Complete	O_sativa_g008129.t1	463.9	248	https://v10-1.orthodb.org/?query=112542at33090	Cytochrome C biogenesis protein, transmembrane domain
113024at33090	Fragmented	O_sativa_g035700.t1	163.1	114	https://v10-1.orthodb.org/?query=113024at33090	Queuosine salvage protein
114996at33090	Complete	O_sativa_g035497.t1	1166.2	876	https://v10-1.orthodb.org/?query=114996at33090	Elongator complex protein 1
115240at33090	Complete	O_sativa_g014368.t1	487.1	300	https://v10-1.orthodb.org/?query=115240at33090	Ubiquitin domain
115992at33090	Fragmented	O_sativa_g015874.t1	194.9	125	https://v10-1.orthodb.org/?query=115992at33090	WD40 repeat
116411at33090	Duplicated	O_sativa_g005005.t1	197.3	226	https://v10-1.orthodb.org/?query=116411at33090	WD40/YVTN repeat-like-containing domain superfamily
116411at33090	Duplicated	O_sativa_g000524.t1	182.4	222	https://v10-1.orthodb.org/?query=116411at33090	WD40/YVTN repeat-like-containing domain superfamily
116516at33090	Complete	O_sativa_g037500.t1	476.7	288	https://v10-1.orthodb.org/?query=116516at33090	SecY/SEC61-alpha family
116585at33090	Fragmented	O_sativa_g035840.t1	229.3	153	https://v10-1.orthodb.org/?query=116585at33090	Zinc finger, RING-type
116623at33090	Complete	O_sativa_g007391.t1	386.2	276	https://v10-1.orthodb.org/?query=116623at33090	Zinc finger, HIT-type
117191at33090	Fragmented	O_sativa_g017796.t1	244.2	194	https://v10-1.orthodb.org/?query=117191at33090	NAD(P)-binding domain
117247at33090	Fragmented	O_sativa_g024463.t1	307.8	197	https://v10-1.orthodb.org/?query=117247at33090	Protein phosphatase methylesterase 1
119439at33090	Complete	O_sativa_g019287.t1	502.4	338	https://v10-1.orthodb.org/?query=119439at33090	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
120031at33090	Fragmented	O_sativa_g030276.t1	193.5	155	https://v10-1.orthodb.org/?query=120031at33090	FAD dependent oxidoreductase
120338at33090	Fragmented	O_sativa_g024404.t1	450.2	250	https://v10-1.orthodb.org/?query=120338at33090	Methylthiotransferase, N-terminal
120455at33090	Fragmented	O_sativa_g026158.t1	176.0	95	https://v10-1.orthodb.org/?query=120455at33090	Uracil-DNA glycosylase
120589at33090	Complete	O_sativa_g017917.t1	645.8	422	https://v10-1.orthodb.org/?query=120589at33090	beta-catenin-like protein 1
121281at33090	Fragmented	O_sativa_g003243.t1	66.7	91	https://v10-1.orthodb.org/?query=121281at33090	Formyl transferase, C-terminal
121303at33090	Fragmented	O_sativa_g030156.t1	339.9	217	https://v10-1.orthodb.org/?query=121303at33090	Alpha/Beta hydrolase fold
122367at33090	Complete	O_sativa_g035967.t1	456.9	337	https://v10-1.orthodb.org/?query=122367at33090	Amine oxidase
122422at33090	Duplicated	O_sativa_g000397.t1	87.3	217	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122422at33090	Duplicated	O_sativa_g041928.t1	94.7	216	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122422at33090	Duplicated	O_sativa_g018075.t1	81.5	210	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122422at33090	Duplicated	O_sativa_g004975.t1	90.0	179	https://v10-1.orthodb.org/?query=122422at33090	Short-chain dehydrogenase/reductase SDR
122831at33090	Complete	O_sativa_g040603.t1	350.1	254	https://v10-1.orthodb.org/?query=122831at33090	Helicase, C-terminal
122958at33090	Fragmented	O_sativa_g029975.t1	188.2	114	https://v10-1.orthodb.org/?query=122958at33090	Leucine carboxyl methyltransferase 1
123838at33090	Complete	O_sativa_g009583.t1	325.7	207	https://v10-1.orthodb.org/?query=123838at33090	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
125550at33090	Complete	O_sativa_g026113.t1	149.0	132	https://v10-1.orthodb.org/?query=125550at33090	Regulatory protein RecX
125747at33090	Complete	O_sativa_g041604.t1	276.6	203	https://v10-1.orthodb.org/?query=125747at33090	Predicted protein
126138at33090	Fragmented	O_sativa_g007301.t1	296.9	230	https://v10-1.orthodb.org/?query=126138at33090	DnaJ domain
126427at33090	Complete	O_sativa_g017875.t1	381.8	260	https://v10-1.orthodb.org/?query=126427at33090	RmlD-like substrate binding domain
127059at33090	Fragmented	O_sativa_g003635.t1	430.1	224	https://v10-1.orthodb.org/?query=127059at33090	Aminoacyl-tRNA synthetase, class Ic
128774at33090	Complete	O_sativa_g021841.t1	267.6	205	https://v10-1.orthodb.org/?query=128774at33090	Proteasome assembly chaperone 2
130268at33090	Fragmented	O_sativa_g011559.t1	163.5	118	https://v10-1.orthodb.org/?query=130268at33090	Methyltransferase type 11
130279at33090	Fragmented	O_sativa_g034861.t1	134.0	100	https://v10-1.orthodb.org/?query=130279at33090	Plastid lipid-associated protein/fibrillin conserved domain
130637at33090	Duplicated	O_sativa_g005177.t1	225.5	257	https://v10-1.orthodb.org/?query=130637at33090	Protein kinase domain
130637at33090	Duplicated	O_sativa_g013756.t1	256.1	251	https://v10-1.orthodb.org/?query=130637at33090	Protein kinase domain
130637at33090	Duplicated	O_sativa_g004732.t1	219.8	246	https://v10-1.orthodb.org/?query=130637at33090	Protein kinase domain
131556at33090	Complete	O_sativa_g000213.t1	432.7	295	https://v10-1.orthodb.org/?query=131556at33090	SUF system FeS cluster assembly, SufBD
131874at33090	Duplicated	O_sativa_g003514.t1	631.5	485	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	O_sativa_g024754.t1	639.9	467	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	O_sativa_g025918.t1	659.3	459	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	O_sativa_g039459.t1	686.9	458	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	O_sativa_g014296.t1	639.5	458	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131874at33090	Duplicated	O_sativa_g029284.t1	638.8	454	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131914at33090	Fragmented	O_sativa_g003791.t1	88.5	103	https://v10-1.orthodb.org/?query=131914at33090	Aspartate/glutamate/uridylate kinase
133112at33090	Complete	O_sativa_g017827.t1	339.4	243	https://v10-1.orthodb.org/?query=133112at33090	Predicted protein
133622at33090	Complete	O_sativa_g026135.t1	259.8	226	https://v10-1.orthodb.org/?query=133622at33090	OTU domain
134078at33090	Fragmented	O_sativa_g038991.t1	252.5	152	https://v10-1.orthodb.org/?query=134078at33090	Pseudouridine-5'-phosphate glycosidase
135419at33090	Complete	O_sativa_g019781.t1	462.1	284	https://v10-1.orthodb.org/?query=135419at33090	NAD(P)-binding domain
135892at33090	Fragmented	O_sativa_g000008.t1	366.8	255	https://v10-1.orthodb.org/?query=135892at33090	Pyridoxal phosphate-dependent transferase
136118at33090	Complete	O_sativa_g006992.t1	796.3	458	https://v10-1.orthodb.org/?query=136118at33090	WD40 repeat
136267at33090	Complete	O_sativa_g032754.t1	272.1	213	https://v10-1.orthodb.org/?query=136267at33090	Leucine-rich repeat, cysteine-containing subtype
136579at33090	Fragmented	O_sativa_g013555.t1	176.2	187	https://v10-1.orthodb.org/?query=136579at33090	HI0933-like insert domain superfamily
137018at33090	Missing
137771at33090	Missing
137787at33090	Complete	O_sativa_g013610.t1	524.6	461	https://v10-1.orthodb.org/?query=137787at33090	U3 small nucleolar RNA-associated protein 6
138499at33090	Missing
138782at33090	Complete	O_sativa_g030027.t1	434.7	255	https://v10-1.orthodb.org/?query=138782at33090	Domain of unknown function DUF1995
139062at33090	Complete	O_sativa_g037128.t1	358.6	251	https://v10-1.orthodb.org/?query=139062at33090	Vps72/YL1, C-terminal
139450at33090	Duplicated	O_sativa_g000246.t1	109.1	209	https://v10-1.orthodb.org/?query=139450at33090	Leucine-rich repeat
139450at33090	Duplicated	O_sativa_g035042.t1	126.2	206	https://v10-1.orthodb.org/?query=139450at33090	Leucine-rich repeat
